FigFam	description	X188.non.day.5	X190.non.day.5	X191.non.day.5	X193.non.day.5	X196.non.day.5	X197.non.day.5	X187.carb.day.5	X189.carb.day.5	X192.carb.day.5	X194.carb.day.5	X195.carb.day.5	X198.carb.day.5	Pvalues	Qvalues	fold_change	
"FIG01778138_RNA_methyltransferase,_TrmH_family,_group_3_"	FIG01778138	"RNA_methyltransferase,_TrmH_family,_group_3_"	10.6	0	3	0	4.2	1.3	16	2.5	21.3	5.5	2.5	1.4	0.257546426	0.925557033	2.57591623
FIG01427257_Putative_ribose_ABC_transporter_	FIG01427257	Putative_ribose_ABC_transporter_	27.6	2	15	10.9	17.9	4.9	46.8	36.8	99.2	23.8	35	7.2	0.051632766	0.72711381	3.17752235
FIG00649462_FIG00649467:_hypothetical_protein_	FIG00649462	FIG00649467:_hypothetical_protein_	0	0	1	0	1.1	0.9	1.4	0	0	3.7	0.8	1.4	0.393085329	0.934455986	2.433333333
FIG01502527_Conserved_protein/domain_typically_associated_with_flavoprotein_oxygenases_DIM6/NTAB_family-like_	FIG01502527	Conserved_protein/domain_typically_associated_with_flavoprotein_oxygenases_DIM6/NTAB_family-like_	0	6.1	7	3.1	2.1	2.2	7	2.5	2.8	3.7	2.5	0.7	0.946146743	0.979508833	-1.067708333
"FIG00137481_Predicted_2-keto-4-pentenoate_hydratase/2-oxohepta-3-ene-1,7-dioic_acid_hydratase_"	FIG00137481	"Predicted_2-keto-4-pentenoate_hydratase/2-oxohepta-3-ene-1,7-dioic_acid_hydratase_"	0	0.7	1	6.2	0	0.9	1.4	0.8	2.8	1.8	0.8	0	0.895708465	0.974550309	-1.157894737
"FIG00018031_Putative_oxidoreductase_ferredoxin-type_protein,_clusters_with_CPO_"	FIG00018031	"Putative_oxidoreductase_ferredoxin-type_protein,_clusters_with_CPO_"	3.2	3.7	6	7	6.3	2.2	2.1	12.2	16.3	3.7	0	6.5	0.618395204	0.953915803	1.436619718
FIG01261528_Na+/H+_antiporter_NhaD_type_	FIG01261528	Na+/H+_antiporter_NhaD_type_	517.9	114.8	723.9	728.6	417.5	70	317.7	464.5	915.6	493.5	403.1	207.8	0.837005808	0.971339509	1.089205893
FIG01326985_Glutamate-rich_protein_grpB_	FIG01326985	Glutamate-rich_protein_grpB_	2.1	0.3	1	0	6.3	0.4	1.4	4.1	1.4	12.8	0	3.6	0.311829979	0.926802039	2.306930693
FIG00744186_FIG00744188:_hypothetical_protein_	FIG00744186	FIG00744188:_hypothetical_protein_	5.8	1	9	5.4	1.1	2.7	4.2	1.6	6.4	7.3	5	4.3	0.869987447	0.973775459	1.152
FIG00897897_FIG00897898:_hypothetical_protein_	FIG00897897	FIG00897898:_hypothetical_protein_	1.1	2	0	0	0	0	4.2	0	0	5.5	4.2	0	0.152425408	0.888810474	4.483870968
FIG01197599_FIG01197600:_hypothetical_protein_	FIG01197599	FIG01197600:_hypothetical_protein_	67.4	20.6	2	17.1	0	0	11.2	6.5	2.1	0	1.7	0	0.073305223	0.790153843	-4.981395349
FIG00545075_FIG00545076:_hypothetical_protein_	FIG00545075	FIG00545076:_hypothetical_protein_	273.5	1689.1	3208.7	2053.3	1478.1	2522.5	2849.1	889.8	2537.3	1989	725.5	1187.2	0.791588567	0.966796517	-1.102899419
FIG01864584_FIG00534733:_hypothetical_protein_	FIG01864584	FIG00534733:_hypothetical_protein_	11.2	0	0	0	0	0	0	3.3	0	1.8	11.7	0	0.678312788	0.963706797	1.5
FIG00937499_FIG00937500:_hypothetical_protein_	FIG00937499	FIG00937500:_hypothetical_protein_	9763.2	852.8	1076.2	2616.7	1365	276.5	1898	2781.1	3782.2	2646.2	3344.8	2089.9	0.931202897	0.977135218	1.037102518
FIG00602639_FIG00602643:_hypothetical_protein_	FIG00602639	FIG00602643:_hypothetical_protein_	4.8	0	5	2.4	0	0	2.1	1.6	124	3.7	0	0	0.023270342	0.550007532	10.7704918
FIG01355237_HesB-like_domain_	FIG01355237	HesB-like_domain_	0	0.3	0	0	0	0.9	0.7	0	0	0	0	11.5	0.051522778	0.72711381	10.16666667
FIG01338922_Putative_glycosyl_hydrolase_of_unknown_function_(DUF1680)_	FIG01338922	Putative_glycosyl_hydrolase_of_unknown_function_(DUF1680)_	132.7	34.1	311.5	176	50.8	18.3	105.4	145.6	207.7	143.1	80.7	33.1	0.981579238	0.980600559	-1.010899944
FIG00671080_Phage-like_element_PBSX_protein_xkdQ_	FIG00671080	Phage-like_element_PBSX_protein_xkdQ_	1.1	0	2	3.9	1.1	0	25.8	0.8	0	22	0	0	0.07480488	0.790153843	6
FIG01361603_thermostable_carboxypeptidase_1(_EC:3.4.17.-_)_	FIG01361603	thermostable_carboxypeptidase_1(_EC:3.4.17.-_)_	0	0.7	18	3.1	0	0	2.1	0	0	9.2	3.3	0.7	0.687891524	0.964304534	-1.424836601
FIG00513301_FIG00513302:_hypothetical_protein_	FIG00513301	FIG00513302:_hypothetical_protein_	6.4	0.3	0	4.7	0	1.8	4.2	7.4	4.3	1.8	5.8	1.4	0.465948162	0.942720419	1.886363636
FIG00010846_Propanediol_dehydratase_reactivation_factor_large_subunit_	FIG00010846	Propanediol_dehydratase_reactivation_factor_large_subunit_	310.1	64.5	271.6	167.7	24.4	52.4	162	141.4	175	229.2	67.6	146.3	0.939173767	0.979018774	1.034579544
FIG00001893_Inosose_isomerase_(EC_5.3.99.-)_	FIG00001893	Inosose_isomerase_(EC_5.3.99.-)_	870.1	476.6	453.8	343.5	287.5	153.9	1043.7	328.5	884.1	1458.3	253	566.8	0.1566585	0.889388479	1.753848534
FIG00450572_Sensory_box/GGDEF_domain/EAL_domain_protein_	FIG00450572	Sensory_box/GGDEF_domain/EAL_domain_protein_	3.7	36.5	103.9	12.5	5.4	12.4	23.8	31.9	34.7	33	11.7	7.9	0.75548867	0.966524178	-1.21958042
FIG00075111_LSU_ribosomal_protein_L19e_	FIG00075111	LSU_ribosomal_protein_L19e_	30.4	36.7	1305.9	75.2	71.8	2106.8	172.5	111.2	157.3	86.3	84.1	48.8	0.008907059	0.348980014	-5.493486822
"FIG00515818_Helix-turn-helix,_AraC_type:Response_regulator_receiver_"	FIG00515818	"Helix-turn-helix,_AraC_type:Response_regulator_receiver_"	19.6	139.6	54	91.7	34.9	18.2	68.4	28.6	131	172.4	16.6	63.2	0.56565797	0.945359827	1.341340782
"FIG00031715_COG0613,_Predicted_metal-dependent_phosphoesterases_(PHP_family)_"	FIG00031715	"COG0613,_Predicted_metal-dependent_phosphoesterases_(PHP_family)_"	69.3	91.9	193.8	53.7	44.5	42.2	56.7	93	192.5	117.3	103.3	87.5	0.529300232	0.943069661	1.312676625
FIG01019673_FIG01019675:_hypothetical_protein_	FIG01019673	FIG01019675:_hypothetical_protein_	9.6	85.6	16	63.6	29.5	10.7	79.6	15.6	58.2	75.3	8.3	91.9	0.443709781	0.939741418	1.529767442
FIG01606447_FIG00417077:_hypothetical_protein_	FIG01606447	FIG00417077:_hypothetical_protein_	5.3	2.7	2	3.9	8.4	1.3	10.5	0	0.7	40.4	19.2	15.1	0.086769676	0.813967434	3.639830508
FIG00534410_FIG00534415:_hypothetical_protein_	FIG00534410	FIG00534415:_hypothetical_protein_	37.2	121	12	10.9	9.5	8.9	14.7	34.3	76.5	60.5	18.4	23	0.82794301	0.971339509	1.139849624
FIG00896695_FIG00896696:_hypothetical_protein_	FIG00896695	FIG00896696:_hypothetical_protein_	0	1.7	1	0.8	0	0.4	1.4	0	2.1	0	0	2.2	0.823295502	0.971339509	1.461538462
FIG01606219_Modification_methylase_HgaIA_(EC_2.1.1.37)_(Cytosine-specific_methyltransferase_HgaIA)_(M.HgaIA)_(M.HgaI-1)_	FIG01606219	Modification_methylase_HgaIA_(EC_2.1.1.37)_(Cytosine-specific_methyltransferase_HgaIA)_(M.HgaIA)_(M.HgaI-1)_	2.2	0	22	0	0	0	325.2	117.7	52.5	0	0.8	22.9	0.003472482	0.311125891	21.45041322
FIG01347028_Possible_glyoxylase_family_protein_(Lactoylglutathione_lyase)_(EC_4.4.1.5)_	FIG01347028	Possible_glyoxylase_family_protein_(Lactoylglutathione_lyase)_(EC_4.4.1.5)_	0	3.7	2	16.3	2.1	3.1	1.4	1.6	3.5	9.2	0	0.7	0.575955563	0.947821683	-1.658536585
FIG00000936_Pantothenate_kinase_(EC_2.7.1.33)_	FIG00000936	Pantothenate_kinase_(EC_2.7.1.33)_	4.2	0	0	0.8	1.1	0	2.1	0.8	1.4	7.4	4.2	0.7	0.27910901	0.926802039	2.721311475
FIG00937206_FIG00937207:_hypothetical_protein_	FIG00937206	FIG00937207:_hypothetical_protein_	15.9	5.4	1	9.3	2.1	1.8	4.9	6.5	6.4	16.5	5	5.7	0.732672695	0.966027879	1.267605634
FIG01324402_CAIB/BAIF_family_protein_	FIG01324402	CAIB/BAIF_family_protein_	1.1	1	0	0	0	0	0	0	2.1	1.8	0	0	0.52714156	0.943069661	1.857142857
FIG00897032_FIG00897033:_hypothetical_protein_	FIG00897032	FIG00897033:_hypothetical_protein_	40.3	18.5	32	64.4	23.1	10.7	19.6	33.6	64.5	113.7	30	38.7	0.348078576	0.928461525	1.587830688
"FIG00079521_TRAP_dicarboxylate_transporter,_DctM_subunit,_unknown_substrate_8_"	FIG00079521	"TRAP_dicarboxylate_transporter,_DctM_subunit,_unknown_substrate_8_"	3.2	22.3	13	10.1	5.3	18.8	13.3	1.6	18.5	53.1	5	30.8	0.393378392	0.934455986	1.682255846
FIG01544158_FIG00407675:_hypothetical_protein_	FIG01544158	FIG00407675:_hypothetical_protein_	13.8	20.6	11	14	1.1	47.7	24.4	8.2	11.3	45.9	1.7	69.6	0.533298697	0.943069661	1.488909427
FIG00002013_N-methylhydantoinase_B_(EC_3.5.2.14)_	FIG00002013	N-methylhydantoinase_B_(EC_3.5.2.14)_	8.5	0.3	1	21.8	4.2	0.4	2.1	6.5	1.4	12.9	5.9	1.4	0.817531503	0.971339509	-1.198675497
"FIG01421943_Integrase,_catalytic_region_"	FIG01421943	"Integrase,_catalytic_region_"	0.5	1	5	0	7.4	26.9	3.5	2.4	8.4	1.8	0.8	0	0.325892569	0.926802039	-2.414201183
FIG00003378_[NiFe]_hydrogenase_metallocenter_assembly_protein_HypE_	FIG00003378	[NiFe]_hydrogenase_metallocenter_assembly_protein_HypE_	131.7	202.8	237.5	166.9	103.6	142.4	150	77.6	488.8	208.9	109.7	122.7	0.691306706	0.964549755	1.175449284
FIG00897180_FIG00897181:_hypothetical_protein_	FIG00897180	FIG00897181:_hypothetical_protein_	1	0.3	0	0.8	176.3	322.5	0	0	0.7	0	0	1.4	0.000132151	0.179837924	-238.5238095
"FIG01304241_ABC-type_polar_amino_acid_transport_system,_ATPase_component_"	FIG01304241	"ABC-type_polar_amino_acid_transport_system,_ATPase_component_"	0.5	17.2	6	7.8	14.9	7.1	9.1	4.1	42.5	25.7	1.6	18.7	0.333300075	0.927643281	1.900934579
FIG01032090_FIG01032092:_hypothetical_protein_	FIG01032090	FIG01032092:_hypothetical_protein_	4.8	1.4	7	24.8	1.1	0.4	6.3	7.3	38.2	27.5	2.5	3.6	0.302121388	0.926802039	2.162025316
FIG01032221_FIG01032222:_hypothetical_protein_	FIG01032221	FIG01032222:_hypothetical_protein_	48.9	1	26	63.6	3.2	14.7	57.2	7.3	16.3	5.5	46.6	9.3	0.865413704	0.973775459	-1.106891702
FIG01319061_putative_tetratricopeptide_repeat_family_protein_	FIG01319061	putative_tetratricopeptide_repeat_family_protein_	1595.3	448.7	2212.4	1630	305.1	233.4	1020.2	1625.5	1798.2	2104.4	787.8	357.3	0.659965579	0.9609711	1.19743498
FIG00522024_FIG00522025:_hypothetical_protein_	FIG00522024	FIG00522025:_hypothetical_protein_	32.9	1.3	0	3.1	1.1	2.2	44.6	8.1	6.4	3.7	6.7	12.2	0.347146982	0.928461525	2.012315271
FIG00529061_FIG00529064:_hypothetical_protein_	FIG00529061	FIG00529064:_hypothetical_protein_	0	0	3	0	0	0	0	0	0	0	2.5	0	0.72845513	0.965779454	-1.2
FIG01032180_FIG01032181:_hypothetical_protein_	FIG01032180	FIG01032181:_hypothetical_protein_	3.7	0	6	11.6	0	0.4	9.1	4.9	0	7.3	4.2	0	0.88624903	0.973877342	1.175115207
FIG00532237_FIG00532239:_hypothetical_protein_	FIG00532237	FIG00532239:_hypothetical_protein_	4.2	10.8	0	0	1.1	0	3.5	1.6	12	7.3	0.8	0.7	0.54597571	0.943069661	1.608695652
"FIG00000664_Ferredoxin,_2Fe-2S_"	FIG00000664	"Ferredoxin,_2Fe-2S_"	0	18.2	91.8	29.5	16.9	95.8	9.8	21.3	91.5	130.3	3.3	35.2	0.830363951	0.971339509	1.155432197
"FIG00000345_Ferrochelatase,_protoheme_ferro-lyase_(EC_4.99.1.1)_"	FIG00000345	"Ferrochelatase,_protoheme_ferro-lyase_(EC_4.99.1.1)_"	2.7	7	1	7.8	10.6	10.7	9.8	4.9	19.1	3.7	3.3	5	0.859969009	0.9734573	1.150753769
FIG00002487_Heptaprenyl_diphosphate_synthase_component_II_(EC_2.5.1.30)_	FIG00002487	Heptaprenyl_diphosphate_synthase_component_II_(EC_2.5.1.30)_	1.1	0.3	4	3.9	5.3	0.9	0.7	12.2	41.8	12.8	2.4	5.1	0.0447202	0.696326685	4.838709677
FIG01392522_FIG00410335:_hypothetical_protein_	FIG01392522	FIG00410335:_hypothetical_protein_	229.8	32.8	218.6	65.2	80.3	10.3	84.5	49.1	114.1	14.7	255.7	12.2	0.737794443	0.966027879	-1.201206864
FIG01197122_protein_of_unknown_function_DUF805_	FIG01197122	protein_of_unknown_function_DUF805_	5.8	0	23	15.6	0	0	3.5	1.6	3.5	0	0	0	0.128399703	0.867609808	-5.162790698
FIG00017247_Possible_bacterioferritin_	FIG00017247	Possible_bacterioferritin_	111.5	447.6	1091.2	61.3	55	40.2	104.7	644.7	1487.3	209	35.1	267.5	0.4692637	0.943069661	1.521087005
FIG01954464_ABC1_family_protein_	FIG01954464	ABC1_family_protein_	2153.3	233.8	350.4	97.7	50.7	31.4	221.2	103.9	223.2	326.6	66.6	62.4	0.066776299	0.779537645	-2.90596673
FIG00003954_SSU_ribosomal_protein_S8e_	FIG00003954	SSU_ribosomal_protein_S8e_	60.7	99.5	293.7	213.4	67.6	154.2	309.2	94	740.4	271.6	158.3	109	0.156044053	0.888810474	1.892363064
"FIG00001011_Beta-glucoside_bgl_operon_antiterminator,_BglG_family_"	FIG00001011	"Beta-glucoside_bgl_operon_antiterminator,_BglG_family_"	664	225.8	226.8	176.4	18.4	52.5	58.7	144.7	92.6	273.3	75.8	107.5	0.229215614	0.922627079	-1.812250864
FIG00006152_Putrescine_carbamoyltransferase_(EC_2.1.3.6)_	FIG00006152	Putrescine_carbamoyltransferase_(EC_2.1.3.6)_	62.6	12.5	20	87	7.5	5.4	14	15.5	24.9	20.1	58.4	18	0.650413013	0.960442975	-1.292246521
FIG00011380_putative_glycosyltransferase_-_possibly_involved_in_cell_wall_localization_and_side_chain_formation_of_rhamnose-glucose_polysaccharide_	FIG00011380	putative_glycosyltransferase_-_possibly_involved_in_cell_wall_localization_and_side_chain_formation_of_rhamnose-glucose_polysaccharide_	175.1	17.9	194.7	125.6	75.2	284.1	78.3	31.9	171.7	71.4	121.4	53.2	0.278324131	0.926802039	-1.652964577
FIG00771851_FIG00771855:_hypothetical_protein_	FIG00771851	FIG00771855:_hypothetical_protein_	6.4	290	11	93.9	141.4	7.2	159.8	54	235.3	179.9	13.4	170.8	0.506928281	0.943069661	1.47881433
FIG00000181_SSU_ribosomal_protein_S17p_(S11e)_	FIG00000181	SSU_ribosomal_protein_S17p_(S11e)_	6077.7	3218.1	3322.8	3185.5	3664.7	1142.2	8153.1	3482.2	8173.9	6342.3	2948	3274.3	0.171396408	0.899629223	1.570704963
FIG00000365_Gamma-glutamyl_phosphate_reductase_(EC_1.2.1.41)_	FIG00000365	Gamma-glutamyl_phosphate_reductase_(EC_1.2.1.41)_	491.3	356.1	453.5	1032	606.7	263.4	626.3	665.9	3034.1	1120.5	578.7	400.6	0.082856869	0.813450914	2.006275367
FIG00018543_Phage-encoded_chromosome_degrading_nuclease_YokF_	FIG00018543	Phage-encoded_chromosome_degrading_nuclease_YokF_	18.6	238.9	15	9.3	35.9	20.7	129.1	13.1	311.1	179.8	10.8	65.3	0.231187908	0.922627079	2.095744681
FIG00897624_FIG00897625:_hypothetical_protein_	FIG00897624	FIG00897625:_hypothetical_protein_	109.4	4	6	45	20.1	3.1	6.3	52.4	68	27.5	1.6	5	0.821837312	0.971339509	-1.166666667
FIG00711482_FIG00711485:_hypothetical_protein_	FIG00711482	FIG00711485:_hypothetical_protein_	10	0	0	6.2	5.3	0	2.1	3.3	0	0	3.3	5.7	0.657423874	0.9609711	-1.493055556
FIG00014596_Cobalamin_biosynthesis_protein_CbiG_	FIG00014596	Cobalamin_biosynthesis_protein_CbiG_	104	19.6	79	70.9	59.3	29.3	50.4	56.4	283.3	145	39.9	83.8	0.210287752	0.921386584	1.81938691
FIG00945339_oligopeptide_transporter_	FIG00945339	oligopeptide_transporter_	0	0	1	0	0	0	0.7	0	0	1.8	0	3.6	0.104417215	0.838370122	6.1
FIG00647040_FIG00647041:_hypothetical_protein_	FIG00647040	FIG00647041:_hypothetical_protein_	3.2	1.7	7	0.8	2.1	0.9	2.1	16.4	4.9	31.2	0.8	10	0.06427739	0.77351751	4.165605096
FIG00014890_Spore_coat_protein_F_	FIG00014890	Spore_coat_protein_F_	1.1	1.4	14	1.6	0	0	6.3	6.5	0	14.7	5	2.8	0.435593217	0.939136389	1.950276243
FIG00884130_FIG004694:_Hypothetical_protein_	FIG00884130	FIG004694:_Hypothetical_protein_	0	0	0	0.8	0	0	0	0.8	27.6	0	0	26.5	0.003648882	0.32066987	68.625
FIG00525178_FIG00525180:_hypothetical_protein_	FIG00525178	FIG00525180:_hypothetical_protein_	9	20.3	19	0.8	5.3	0.4	8.4	7.4	7	11	5	15.1	0.978166811	0.980600559	-1.016697588
"FIG00002474_Transcriptional_regulator,_PadR_family_"	FIG00002474	"Transcriptional_regulator,_PadR_family_"	485.4	481.6	781.1	550.5	270.2	368.9	519.6	430	1659.2	1102.2	609.5	401.9	0.195775791	0.91086769	1.607516084
"FIG00016663_TRAP-type_C4-dicarboxylate_transport_system,_periplasmic_component_"	FIG00016663	"TRAP-type_C4-dicarboxylate_transport_system,_periplasmic_component_"	323.8	185	443.4	1042	170.3	529.6	284.9	176.7	1844.2	476.8	274.6	566.7	0.492269035	0.943069661	1.345124531
FIG00001409_5-deoxy-glucuronate_isomerase_(EC_5.3.1.-)_	FIG00001409	5-deoxy-glucuronate_isomerase_(EC_5.3.1.-)_	42	7.4	14	14	0	13.4	39.8	17.2	17.7	69.8	24.1	13.7	0.251392204	0.924533031	2.007709251
FIG01453501_FIG00403267:_hypothetical_protein_	FIG01453501	FIG00403267:_hypothetical_protein_	32.9	7.1	12	3.1	11.6	10.3	5.6	54	15.6	1.8	12.5	8.6	0.685271592	0.964281629	1.274025974
"FIG00055202_Hydroxymethylpyrimidine_ABC_transporter,_ATPase_component_"	FIG00055202	"Hydroxymethylpyrimidine_ABC_transporter,_ATPase_component_"	51	70.3	545.3	145.3	7.5	52.3	196.2	130.5	66.5	258.4	127.3	67.3	0.951564299	0.979652634	-1.03013472
FIG00516000_FIG00516002:_hypothetical_protein_	FIG00516000	FIG00516002:_hypothetical_protein_	0	0.7	0	18.6	0	0	0	0.8	9.9	1.8	0	2.9	0.822191725	0.971339509	-1.253246753
FIG01304267_TonB-dependent_receptor;_Enterobactin_receptor_IrgA_	FIG01304267	TonB-dependent_receptor;_Enterobactin_receptor_IrgA_	0.5	0	4	7.8	0	0.4	0.7	4	3.5	3.6	0.8	0	0.869354065	0.973775459	-1.007936508
FIG00655167_Lipoprotein-releasing_system_ATP-binding_protein_lolD_	FIG00655167	Lipoprotein-releasing_system_ATP-binding_protein_lolD_	5.4	3	1	3.9	3.2	0.4	21.6	5.8	10.6	1.8	0.8	0	0.238728833	0.924036095	2.402366864
FIG01453212_FIG00416031:_hypothetical_protein_	FIG01453212	FIG00416031:_hypothetical_protein_	28.1	23	2	1.6	3.2	1.3	4.9	10.6	46.1	14.6	1.7	2.1	0.657458724	0.9609711	1.351351351
FIG00749452_endopeptidase_O_	FIG00749452	endopeptidase_O_	2.7	1.7	0	31	1.1	0	0	5.7	2.8	5.5	1.7	0	0.395445108	0.934455986	-2.324840764
FIG00446664_Retron-type_RNA-directed_DNA_polymerase_(EC_2.7.7.49)_	FIG00446664	Retron-type_RNA-directed_DNA_polymerase_(EC_2.7.7.49)_	143.8	250.7	189.8	209.7	257.7	61	206.1	309.2	1164	351.9	438	238.8	0.035455475	0.652024864	2.433719781
FIG00122145_Ribosomal-protein-S18p-alanine_acetyltransferase_(EC_2.3.1.-)_	FIG00122145	Ribosomal-protein-S18p-alanine_acetyltransferase_(EC_2.3.1.-)_	255.3	171.2	579.6	264.6	286.6	163.4	448.2	200.4	588.5	349.7	248	169.6	0.688741422	0.964304534	1.16487476
FIG00037431_DNA_repair_protein_RadC_	FIG00037431	DNA_repair_protein_RadC_	826.7	522	1307.5	1143.6	1293.3	415.6	1598.7	577.7	1412.7	1514.8	567.4	528.9	0.737269598	0.966027879	1.125528709
FIG01370655_no_significant_homology._Putative_N-terminal_signal_sequence_and_2_putative_transmembrane_regions_were_found_by_PSORT._	FIG01370655	no_significant_homology._Putative_N-terminal_signal_sequence_and_2_putative_transmembrane_regions_were_found_by_PSORT._	3.2	0	0	3.1	0	0.4	0	0.8	0.7	1.8	0	0	0.69545388	0.964549755	-2.03030303
FIG01439351_FIG00403641:_hypothetical_protein_	FIG01439351	FIG00403641:_hypothetical_protein_	114.7	83.1	58.9	173.8	32.7	20.2	108.9	57.3	304.7	225.7	158.2	56	0.180131506	0.905943887	1.88415391
FIG01850281_putative_NAD(P)H_nitroreductase_	FIG01850281	putative_NAD(P)H_nitroreductase_	17.6	0	3	5.5	1.1	0	9.8	0.8	9.2	0	2.5	1.4	0.819835315	0.971339509	-1.147679325
"FIG00602994_Predicted_glycolate_dehydrogenase,_2-subunit_type_(EC_1.1.99.14),_iron-sulfur_subunit_GlcF_"	FIG00602994	"Predicted_glycolate_dehydrogenase,_2-subunit_type_(EC_1.1.99.14),_iron-sulfur_subunit_GlcF_"	15.4	2.7	22	0	0	4.4	2.1	1.6	2.8	0	5	13.6	0.52658254	0.943069661	-1.772908367
FIG01176221_Permease_(major_facilitator_superfamily)_	FIG01176221	Permease_(major_facilitator_superfamily)_	0	0	2	0	0	0.9	2.1	0	1.4	0	0	6.5	0.303494587	0.926802039	3.448275862
FIG00011057_Deoxyribonucleoside_regulator_DeoR_(transcriptional_repressor)_	FIG00011057	Deoxyribonucleoside_regulator_DeoR_(transcriptional_repressor)_	34	5	6	20.3	3.3	23.8	11.9	15.6	29	25.6	4.9	0.7	0.957642361	0.980600559	-1.05359179
FIG01331305_Monogalactosyldiacylglycerol_synthase_	FIG01331305	Monogalactosyldiacylglycerol_synthase_	29.1	0.3	15	16.3	0	0.4	5.6	5.7	19.9	1.8	6.7	0	0.649892805	0.960442975	-1.539042821
FIG00520161_Probable_integrase/recombinase_	FIG00520161	Probable_integrase/recombinase_	2.1	2	18	0.8	17.9	2.7	4.9	0	55.2	3.6	5	0	0.580864025	0.948316823	1.579310345
FIG00529266_FIG00529267:_hypothetical_protein_	FIG00529266	FIG00529267:_hypothetical_protein_	30.2	10.1	0	3.1	0	0	7.7	4.1	12	3.7	4.1	2.1	0.773829976	0.966524178	-1.287833828
FIG00138609_Type_IV_secretion_system_protein_VirD4_	FIG00138609	Type_IV_secretion_system_protein_VirD4_	0	3.7	1	2.4	19	0.9	0	0.8	6.4	7.3	2.5	2.2	0.62881909	0.956435086	-1.40625
FIG00028694_Phosphoenolpyruvate-protein_phosphotransferase_of_PTS_system_(EC_2.7.3.9)_	FIG00028694	Phosphoenolpyruvate-protein_phosphotransferase_of_PTS_system_(EC_2.7.3.9)_	869.6	368.7	850.9	616.6	186.3	233	785.4	765.3	1547.1	1448.9	672.4	704	0.089152688	0.817523933	1.895331349
FIG01306897_Uncharacterized_protein_MJ0790_	FIG01306897	Uncharacterized_protein_MJ0790_	13.8	2.4	12	12.4	3.2	13.9	0	4.1	22.7	5.5	3.3	3.6	0.613859375	0.953915803	-1.471938776
FIG01409116_putative_surface_protein_	FIG01409116	putative_surface_protein_	81.7	39.8	57	118.8	39.1	6.6	67.1	76.1	98.4	200	39.9	14.4	0.474506575	0.943069661	1.445772595
FIG00041008_Cytidylate_kinase_(EC_2.7.4.14)_	FIG00041008	Cytidylate_kinase_(EC_2.7.4.14)_	4650.2	1239.7	3889	2066.9	1084	928.8	2807.2	2713.5	3404.9	4516	2100.8	1450.3	0.555221863	0.943769103	1.226148384
FIG01959839_Methyl-directed_repair_DNA_adenine_methylase_(EC_2.1.1.72)_	FIG01959839	Methyl-directed_repair_DNA_adenine_methylase_(EC_2.1.1.72)_	1.6	2.7	7	4.7	0	0	3.5	7.4	8.5	0	5.8	1.4	0.608723571	0.953704076	1.6625
FIG01425275_Outer_membrane_protein_(porin)_	FIG01425275	Outer_membrane_protein_(porin)_	10.6	0	2	5.4	2.1	0	0	5.7	5	11	0	2.2	0.834582419	0.971339509	1.189054726
FIG00018396_Thioredoxin_reductase_(EC_1.8.1.9)_	FIG00018396	Thioredoxin_reductase_(EC_1.8.1.9)_	6790.1	3399.2	4783.7	3499.4	2171.1	1215.2	5243.9	3681.7	8070.2	4764	2943.3	2298.6	0.523151498	0.943069661	1.235283892
FIG00001145_N-acetylmannosamine-6-phosphate_2-epimerase_(EC_5.1.3.9)_	FIG00001145	N-acetylmannosamine-6-phosphate_2-epimerase_(EC_5.1.3.9)_	283.5	125.7	326.5	145.9	57.2	249.6	131.2	132.4	114.7	176	155.6	282	0.650554874	0.960442975	-1.198104648
FIG00138090_S-adenosylhomocysteine_deaminase_(EC_3.5.4.28);_Methylthioadenosine_deaminase_	FIG00138090	S-adenosylhomocysteine_deaminase_(EC_3.5.4.28);_Methylthioadenosine_deaminase_	192.7	174.2	579.3	263.4	162	439.7	379.1	201	616.4	377.6	193.2	329.2	0.701006229	0.965110093	1.157455971
FIG00222222_Florfenicol/chloramphenicol_resistance_protein_Cfr;_LSU_rRNA_m2A2503-8-methyltransferase_	FIG00222222	Florfenicol/chloramphenicol_resistance_protein_Cfr;_LSU_rRNA_m2A2503-8-methyltransferase_	0.5	0	4	2.3	3.2	0.4	1.4	1.6	1.4	1.8	0	1.4	0.78417681	0.966524178	-1.368421053
FIG01333697_Transposase_IS200-like_	FIG01333697	Transposase_IS200-like_	1.1	83.1	0	52.7	22.2	1.8	9.1	7.4	37.6	67.9	1.7	172.2	0.42088139	0.939136389	1.839030454
FIG00671743_FIG00671744:_hypothetical_protein_	FIG00671743	FIG00671744:_hypothetical_protein_	77	0.3	0	0	57	0	0	0	0	0	15.8	0	0.061159653	0.768955075	-8.5
"FIG01341159_ATP-binding_region,_ATPase-like:Histidine_kinase,_HAMP_region:Cache:Histidine_kinase_internal_region_"	FIG01341159	"ATP-binding_region,_ATPase-like:Histidine_kinase,_HAMP_region:Cache:Histidine_kinase_internal_region_"	6.4	6.1	0	4.7	9.5	0	0	2.5	0	0	0	1.4	0.037955976	0.666719263	-6.846153846
"FIG00141846_D-proline_reductase,_26_kDa_subunit_(EC_1.21.4.1)_@_selenocysteine-containing_"	FIG00141846	"D-proline_reductase,_26_kDa_subunit_(EC_1.21.4.1)_@_selenocysteine-containing_"	1565.9	1475.9	1144.3	723.2	634.6	88	1608.5	536.8	4495.4	1122.9	1213.2	449	0.238316761	0.924036095	1.673644774
